recipe_id,name,meal_type,servings,prep_time_min,ingredients,kcal_per_serving,protein_g_per_serving,carbs_g_per_serving,fat_g_per_serving,fiber_g_per_serving,instructions
R0442,Salmon con arroz blanco cocido y ensalada,cena,1,32,"[{""ingredient"": ""arroz blanco cocido"", ""grams"": 170}, {""ingredient"": ""cebolla"", ""grams"": 71}, {""ingredient"": ""mostaza"", ""grams"": 9}, {""ingredient"": ""pechuga de pollo cocida"", ""grams"": 167}]",530.9,57.0,54.7,7.0,2.2,Prepará y pesá los ingredientes. Salteá las verduras con un toque de aceite o al vapor. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0443,Batido de proteína con naranja,snack,2,21,"[{""ingredient"": ""leche descremada"", ""grams"": 202}, {""ingredient"": ""naranja"", ""grams"": 196}, {""ingredient"": ""semillas de lino"", ""grams"": 19}, {""ingredient"": ""whey protein"", ""grams"": 30}]",192.1,18.0,20.6,5.1,4.9,Agregá todo en la licuadora. Licuá 20-30s hasta homogéneo. Serví y listo.
R0444,Batido de proteína con frutillas,snack,1,14,"[{""ingredient"": ""frutillas"", ""grams"": 186}, {""ingredient"": ""leche descremada"", ""grams"": 212}, {""ingredient"": ""whey protein"", ""grams"": 40}]",293.7,40.5,28.1,3.2,3.7,Agregá todo en la licuadora. Licuá 20-30s hasta homogéneo. Serví y listo.
R0445,Salmon con arroz blanco cocido y ensalada,cena,2,40,"[{""ingredient"": ""arroz blanco cocido"", ""grams"": 138}, {""ingredient"": ""limon"", ""grams"": 18}, {""ingredient"": ""pavo cocido"", ""grams"": 187}, {""ingredient"": ""pepino"", ""grams"": 95}]",249.5,29.2,21.9,4.0,0.8,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0446,Pudding de chia con banana,postre,1,25,"[{""ingredient"": ""banana"", ""grams"": 164}, {""ingredient"": ""bebida vegetal sin azucar"", ""grams"": 159}, {""ingredient"": ""miel"", ""grams"": 23}, {""ingredient"": ""semillas de chia"", ""grams"": 19}]",340.0,6.7,67.5,8.3,11.1,Mezclá las semillas con la leche. Dejá reposar 2-4h en heladera. Sumá la fruta al servir.
R0447,Tostadas integrales con yogur griego descremado y pepino,desayuno,2,25,"[{""ingredient"": ""pan integral"", ""grams"": 80}, {""ingredient"": ""pepino"", ""grams"": 97}, {""ingredient"": ""yogur griego descremado"", ""grams"": 127}]",144.0,11.9,20.4,2.0,3.0,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0448,Pollo con tortilla de trigo y zapallito,almuerzo,1,26,"[{""ingredient"": ""tortilla de trigo"", ""grams"": 165}, {""ingredient"": ""whey protein"", ""grams"": 217}, {""ingredient"": ""zapallito"", ""grams"": 159}]",1390.0,188.7,104.8,25.0,8.2,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0449,Tazón de quinoa con atun al natural escurrido y lechuga,cena,1,33,"[{""ingredient"": ""arroz blanco cocido"", ""grams"": 231}, {""ingredient"": ""atun al natural escurrido"", ""grams"": 218}, {""ingredient"": ""lechuga"", ""grams"": 126}, {""ingredient"": ""limon"", ""grams"": 18}, {""ingredient"": ""nueces"", ""grams"": 34}]",799.7,69.3,74.8,25.3,5.3,Prepará y pesá los ingredientes. Salteá las verduras con un toque de aceite o al vapor. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0450,Omelette de cebolla con aceite de oliva,desayuno,1,16,"[{""ingredient"": ""cebolla"", ""grams"": 196}, {""ingredient"": ""claras de huevo"", ""grams"": 100}, {""ingredient"": ""huevo entero"", ""grams"": 120}]",302.0,28.8,20.2,11.8,3.3,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0451,Tazón de quinoa con salmon y zanahoria,cena,1,12,"[{""ingredient"": ""mostaza"", ""grams"": 18}, {""ingredient"": ""salmon"", ""grams"": 129}, {""ingredient"": ""semillas de chia"", ""grams"": 32}, {""ingredient"": ""tortitas de arroz"", ""grams"": 172}, {""ingredient"": ""zanahoria"", ""grams"": 176}]",1161.5,47.3,172.5,32.6,19.8,Prepará y pesá los ingredientes. Salteá las verduras con un toque de aceite o al vapor. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0452,Ensalada proteica de tofu firme con zapallito y aceite de oliva,almuerzo,2,33,"[{""ingredient"": ""quinoa cocida"", ""grams"": 242}, {""ingredient"": ""tofu firme"", ""grams"": 207}, {""ingredient"": ""zapallito"", ""grams"": 168}]",308.5,23.9,31.5,11.9,4.2,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0453,Ensalada proteica de pavo cocido con zanahoria y almendras,almuerzo,1,39,"[{""ingredient"": ""pavo cocido"", ""grams"": 196}, {""ingredient"": ""tortilla de trigo"", ""grams"": 201}, {""ingredient"": ""zanahoria"", ""grams"": 68}]",944.5,73.5,107.0,22.0,9.9,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0454,Guiso de legumbres con espinaca,cena,1,35,"[{""ingredient"": ""aceite de oliva"", ""grams"": 10}, {""ingredient"": ""batata cocida"", ""grams"": 175}, {""ingredient"": ""espinaca"", ""grams"": 137}, {""ingredient"": ""queso cottage light"", ""grams"": 158}]",407.0,24.9,47.1,14.5,8.8,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0455,Bowl de avena con palta y miel,desayuno,2,20,"[{""ingredient"": ""avena"", ""grams"": 40}, {""ingredient"": ""leche descremada"", ""grams"": 256}, {""ingredient"": ""manzana"", ""grams"": 141}, {""ingredient"": ""nueces"", ""grams"": 24}]",237.7,9.7,31.1,9.4,4.6,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0456,Tostadas integrales con queso cottage light y zanahoria,desayuno,1,22,"[{""ingredient"": ""pan integral"", ""grams"": 60}, {""ingredient"": ""queso cottage light"", ""grams"": 139}, {""ingredient"": ""semillas de lino"", ""grams"": 22}, {""ingredient"": ""zanahoria"", ""grams"": 164}]",446.9,28.5,51.4,15.3,14.7,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0457,Bowl de avena con semillas de chia y miel,desayuno,1,8,"[{""ingredient"": ""avena"", ""grams"": 40}, {""ingredient"": ""banana"", ""grams"": 159}, {""ingredient"": ""leche descremada"", ""grams"": 199}, {""ingredient"": ""mantequilla de mani"", ""grams"": 28}, {""ingredient"": ""miel"", ""grams"": 21}]",595.2,22.3,95.6,17.4,10.1,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0458,Pudding de chia con frutillas,postre,2,5,"[{""ingredient"": ""frutillas"", ""grams"": 190}, {""ingredient"": ""leche descremada"", ""grams"": 275}, {""ingredient"": ""miel"", ""grams"": 10}, {""ingredient"": ""semillas de lino"", ""grams"": 23}]",155.1,7.4,21.6,5.3,5.0,Mezclá las semillas con la leche. Dejá reposar 2-4h en heladera. Sumá la fruta al servir.
R0459,Salmon con batata cocida y ensalada,cena,1,29,"[{""ingredient"": ""aceite de oliva"", ""grams"": 23}, {""ingredient"": ""batata cocida"", ""grams"": 145}, {""ingredient"": ""huevo entero"", ""grams"": 126}, {""ingredient"": ""pepino"", ""grams"": 82}]",527.1,19.9,34.8,35.3,5.2,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0460,Ensalada proteica de pechuga de pollo cocida con pepino y almendras,almuerzo,2,26,"[{""ingredient"": ""almendras"", ""grams"": 34}, {""ingredient"": ""avena"", ""grams"": 110}, {""ingredient"": ""mostaza"", ""grams"": 12}, {""ingredient"": ""pechuga de pollo cocida"", ""grams"": 176}, {""ingredient"": ""pepino"", ""grams"": 73}]",467.4,40.6,41.9,15.7,8.2,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0461,Yogur griego con arandanos y semillas de lino,snack,1,14,"[{""ingredient"": ""arandanos"", ""grams"": 196}, {""ingredient"": ""miel"", ""grams"": 12}, {""ingredient"": ""semillas de lino"", ""grams"": 8}, {""ingredient"": ""yogur griego descremado"", ""grams"": 209}]",314.2,23.7,48.2,4.8,6.9,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0462,Guiso de legumbres con espinaca,cena,1,36,"[{""ingredient"": ""claras de huevo"", ""grams"": 142}, {""ingredient"": ""espinaca"", ""grams"": 168}, {""ingredient"": ""mostaza"", ""grams"": 6}, {""ingredient"": ""pan integral"", ""grams"": 217}]",652.4,48.9,96.4,10.3,19.1,Prepará y pesá los ingredientes. Salteá las verduras con un toque de aceite o al vapor. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0463,Guiso de legumbres con brocoli,cena,1,19,"[{""ingredient"": ""aceite de oliva"", ""grams"": 26}, {""ingredient"": ""arroz integral cocido"", ""grams"": 241}, {""ingredient"": ""brocoli"", ""grams"": 114}, {""ingredient"": ""limon"", ""grams"": 10}, {""ingredient"": ""salmon"", ""grams"": 169}]",919.5,43.6,70.2,50.9,7.6,Prepará y pesá los ingredientes. Salteá las verduras con un toque de aceite o al vapor. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0464,Tostadas integrales con carne magra cocida y lechuga,desayuno,1,15,"[{""ingredient"": ""carne magra cocida"", ""grams"": 93}, {""ingredient"": ""lechuga"", ""grams"": 175}, {""ingredient"": ""mantequilla de mani"", ""grams"": 31}, {""ingredient"": ""pan integral"", ""grams"": 100}]",622.9,49.2,52.3,26.6,11.1,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0465,Pollo con tortitas de arroz y cebolla,almuerzo,1,27,"[{""ingredient"": ""cebolla"", ""grams"": 185}, {""ingredient"": ""limon"", ""grams"": 30}, {""ingredient"": ""tofu firme"", ""grams"": 124}, {""ingredient"": ""tortitas de arroz"", ""grams"": 185}]",964.3,38.2,175.4,16.6,7.7,Prepará y pesá los ingredientes. Salteá las verduras con un toque de aceite o al vapor. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0466,Pudding de chia con arandanos,postre,1,11,"[{""ingredient"": ""arandanos"", ""grams"": 81}, {""ingredient"": ""cacao amargo"", ""grams"": 5}, {""ingredient"": ""leche descremada"", ""grams"": 263}, {""ingredient"": ""semillas de chia"", ""grams"": 22}]",256.5,14.2,37.0,8.0,11.3,Mezclá las semillas con la leche. Dejá reposar 2-4h en heladera. Sumá la fruta al servir.
R0467,Wrap fitness de queso cottage light con pepino y salsa de soja,almuerzo,2,15,"[{""ingredient"": ""pepino"", ""grams"": 113}, {""ingredient"": ""queso cottage light"", ""grams"": 206}, {""ingredient"": ""salsa de soja"", ""grams"": 13}, {""ingredient"": ""semillas de lino"", ""grams"": 30}, {""ingredient"": ""tortitas de arroz"", ""grams"": 235}]",623.5,24.3,106.6,12.1,6.7,Calentá la tortilla 10-20s. Rellená con la proteína y verduras. Agregá el condimento/salsa y enrollá.
R0468,Pudding de chia con naranja,postre,1,22,"[{""ingredient"": ""bebida vegetal sin azucar"", ""grams"": 199}, {""ingredient"": ""naranja"", ""grams"": 188}, {""ingredient"": ""semillas de chia"", ""grams"": 26}]",254.5,8.1,37.1,10.6,13.8,Mezclá las semillas con la leche. Dejá reposar 2-4h en heladera. Sumá la fruta al servir.
R0469,Batido de proteína con frutillas,snack,1,6,"[{""ingredient"": ""bebida vegetal sin azucar"", ""grams"": 242}, {""ingredient"": ""frutillas"", ""grams"": 146}, {""ingredient"": ""whey protein"", ""grams"": 40}]",255.1,35.4,19.3,5.7,3.4,Agregá todo en la licuadora. Licuá 20-30s hasta homogéneo. Serví y listo.
R0470,Tazón de quinoa con whey protein y lechuga,cena,1,15,"[{""ingredient"": ""batata cocida"", ""grams"": 137}, {""ingredient"": ""lechuga"", ""grams"": 168}, {""ingredient"": ""whey protein"", ""grams"": 86}]",492.5,73.9,40.5,5.8,6.7,Prepará y pesá los ingredientes. Salteá las verduras con un toque de aceite o al vapor. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0471,Wrap fitness de garbanzos cocidos con brocoli y limon,almuerzo,1,26,"[{""ingredient"": ""arroz blanco cocido"", ""grams"": 201}, {""ingredient"": ""brocoli"", ""grams"": 121}, {""ingredient"": ""garbanzos cocidos"", ""grams"": 107}]",477.9,17.8,93.2,3.9,12.1,Calentá la tortilla 10-20s. Rellená con la proteína y verduras. Agregá el condimento/salsa y enrollá.
R0472,Wrap fitness de yogur griego descremado con zapallito y limon,almuerzo,1,11,"[{""ingredient"": ""tortitas de arroz"", ""grams"": 176}, {""ingredient"": ""yogur griego descremado"", ""grams"": 88}, {""ingredient"": ""zapallito"", ""grams"": 140}]",744.5,24.6,151.8,5.7,4.9,Calentá la tortilla 10-20s. Rellená con la proteína y verduras. Agregá el condimento/salsa y enrollá.
R0473,Batido de proteína con banana,snack,1,19,"[{""ingredient"": ""banana"", ""grams"": 109}, {""ingredient"": ""leche descremada"", ""grams"": 255}, {""ingredient"": ""whey protein"", ""grams"": 40}]",346.3,41.9,40.8,3.0,2.8,Agregá todo en la licuadora. Licuá 20-30s hasta homogéneo. Serví y listo.
R0474,Yogur griego con banana y semillas de lino,snack,1,23,"[{""ingredient"": ""banana"", ""grams"": 93}, {""ingredient"": ""semillas de lino"", ""grams"": 8}, {""ingredient"": ""yogur griego descremado"", ""grams"": 177}]",229.9,20.2,29.9,4.3,4.6,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0475,Pollo con tortitas de arroz y zanahoria,almuerzo,2,26,"[{""ingredient"": ""salsa de soja"", ""grams"": 14}, {""ingredient"": ""semillas de chia"", ""grams"": 11}, {""ingredient"": ""tortitas de arroz"", ""grams"": 127}, {""ingredient"": ""whey protein"", ""grams"": 193}, {""ingredient"": ""zanahoria"", ""grams"": 122}]",682.8,84.3,68.3,9.4,4.8,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0476,Omelette de lechuga con semillas de lino,desayuno,1,6,"[{""ingredient"": ""claras de huevo"", ""grams"": 100}, {""ingredient"": ""huevo entero"", ""grams"": 120}, {""ingredient"": ""lechuga"", ""grams"": 192}, {""ingredient"": ""semillas de lino"", ""grams"": 31}]",417.9,34.9,16.6,25.0,10.9,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0477,Pollo con tortilla de trigo y brocoli,almuerzo,1,29,"[{""ingredient"": ""almendras"", ""grams"": 24}, {""ingredient"": ""brocoli"", ""grams"": 181}, {""ingredient"": ""mostaza"", ""grams"": 15}, {""ingredient"": ""tempeh"", ""grams"": 128}, {""ingredient"": ""tortilla de trigo"", ""grams"": 250}]",1207.4,56.3,154.6,44.9,18.0,Prepará y pesá los ingredientes. Salteá las verduras con un toque de aceite o al vapor. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0478,Omelette de zapallito con semillas de lino,desayuno,1,17,"[{""ingredient"": ""claras de huevo"", ""grams"": 100}, {""ingredient"": ""huevo entero"", ""grams"": 140}, {""ingredient"": ""semillas de lino"", ""grams"": 34}, {""ingredient"": ""zapallito"", ""grams"": 121}]",454.3,36.8,15.9,28.1,10.4,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0479,Pollo con arroz integral cocido y brocoli,almuerzo,1,11,"[{""ingredient"": ""arroz integral cocido"", ""grams"": 154}, {""ingredient"": ""brocoli"", ""grams"": 172}, {""ingredient"": ""claras de huevo"", ""grams"": 116}, {""ingredient"": ""mantequilla de mani"", ""grams"": 28}]",472.9,28.7,57.2,16.5,8.9,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0480,Pollo con pasta integral cocida y zanahoria,almuerzo,1,22,"[{""ingredient"": ""atun al natural escurrido"", ""grams"": 85}, {""ingredient"": ""pasta integral cocida"", ""grams"": 125}, {""ingredient"": ""salsa de soja"", ""grams"": 26}, {""ingredient"": ""zanahoria"", ""grams"": 127}]",319.5,31.6,44.7,2.6,7.3,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0481,Wrap fitness de huevo entero con pepino y salsa de soja,almuerzo,1,27,"[{""ingredient"": ""almendras"", ""grams"": 14}, {""ingredient"": ""huevo entero"", ""grams"": 191}, {""ingredient"": ""pepino"", ""grams"": 90}, {""ingredient"": ""quinoa cocida"", ""grams"": 96}]",483.8,32.6,28.9,27.1,4.8,Calentá la tortilla 10-20s. Rellená con la proteína y verduras. Agregá el condimento/salsa y enrollá.
R0482,Omelette de morrón con semillas de chia,desayuno,2,11,"[{""ingredient"": ""claras de huevo"", ""grams"": 100}, {""ingredient"": ""huevo entero"", ""grams"": 100}, {""ingredient"": ""morrón"", ""grams"": 131}]",117.8,12.7,4.8,5.0,1.4,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0483,Tostadas integrales con carne magra cocida y espinaca,desayuno,2,20,"[{""ingredient"": ""carne magra cocida"", ""grams"": 82}, {""ingredient"": ""espinaca"", ""grams"": 142}, {""ingredient"": ""pan integral"", ""grams"": 80}]",188.9,18.7,19.0,4.8,4.4,Prepará y pesá los ingredientes. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
R0484,Batido de proteína con naranja,snack,2,23,"[{""ingredient"": ""bebida vegetal sin azucar"", ""grams"": 205}, {""ingredient"": ""naranja"", ""grams"": 119}, {""ingredient"": ""whey protein"", ""grams"": 30}]",108.5,13.6,10.3,2.2,1.6,Agregá todo en la licuadora. Licuá 20-30s hasta homogéneo. Serví y listo.
R0485,Ensalada proteica de whey protein con pepino y nueces,almuerzo,2,23,"[{""ingredient"": ""mostaza"", ""grams"": 19}, {""ingredient"": ""nueces"", ""grams"": 29}, {""ingredient"": ""papa cocida"", ""grams"": 138}, {""ingredient"": ""pepino"", ""grams"": 70}, {""ingredient"": ""whey protein"", ""grams"": 170}]",506.7,72.1,24.5,15.0,2.7,Prepará y pesá los ingredientes. Salteá las verduras con un toque de aceite o al vapor. Cociná o mezclá según corresponda. Armá el plato y ajustá sal/condimentos a gusto.
